object_id,field,field_group,value,certainty,source_id,locator
IBI-99CA1DB9C484,dimensions,dimensions,355 × 175 mm,reported,SRC-83A3DFDE7924,"pp. 161–162, M139"
IBI-99CA1DB9C484,iconography,visual,Large long-haired demon bound at arms and legs,reported,SRC-83A3DFDE7924,"pp. 161–162, M139"
IBI-99CA1DB9C484,inscription_language,language,Mandaic,reported,SRC-83A3DFDE7924,"pp. 161–162, M139"
IBI-99CA1DB9C484,script,script,Mandaic,reported,SRC-83A3DFDE7924,"pp. 161–162, M139"
IBI-9A362DCF2CFA,biblical_citation,biblical_intertexts,"Isaiah 51:14, followed by a coda restating the clients and purpose",reported,SRC-0B9E40B67D88,Matenadaran MS 132; pp. 139–146
IBI-9A362DCF2CFA,clients,client,"Adib and Sanah, sons of Immay",reported,SRC-0B9E40B67D88,Matenadaran MS 132; pp. 139–146
IBI-9A362DCF2CFA,current_location,location,"Matenadaran, Mesrop Mashtots Institute of Ancient Manuscripts, Yerevan",reported,SRC-0B9E40B67D88,Matenadaran MS 132; pp. 139–146
IBI-9A362DCF2CFA,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-0B9E40B67D88,Matenadaran MS 132; pp. 139–146
IBI-9A362DCF2CFA,named_angels,ritual,"ʿQbʾl, ʿSgynʾl, and ʿByʾl",reported,SRC-0B9E40B67D88,Matenadaran MS 132; pp. 139–146
IBI-9A53997D1CD3,current_or_reported_collection,location,Wolf Collection,reported,SRC-A90AB34CA3FE,"p. 105, note 434"
IBI-9A53997D1CD3,handwriting_attribution,practitioner,Giyonay daughter of Lalay,reported,SRC-A90AB34CA3FE,"p. 105, note 434"
IBI-9A53997D1CD3,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-A90AB34CA3FE,"p. 105, note 434"
IBI-9A53997D1CD3,publication_status,publication,Unpublished,reported,SRC-A90AB34CA3FE,"p. 105, note 434"
IBI-9A5BAF49A18E,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1914-0214-45
IBI-9A5BAF49A18E,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1914-0214-45
IBI-9A5BAF49A18E,findspot,provenance,Found/Acquired: Khorsabad,reported,SRC-3D4B57D27A24,Related objects: 1914-0214-45
IBI-9A5BAF49A18E,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1914-0214-45
IBI-9A5BAF49A18E,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1914-0214-45
IBI-9AB5883DFA15,biblical_quotations,biblical_intertexts,"[""Zech. 3.2""]",reported,SRC-73C44B143A9D,"p. 154, distribution table, Isbell 42"
IBI-9AB5883DFA15,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 154, distribution table, Isbell 42"
IBI-9AC8BF7669C1,current_location,location,Penn Museum,reported,SRC-0FE31B18B496,https://collections.penn.museum/collections/object/108790
IBI-9AC8BF7669C1,material,material,Ceramic; Ink,reported,SRC-0FE31B18B496,https://collections.penn.museum/collections/object/108790
IBI-9B0CE6A4F4DE,current_location,location,Penn Museum,reported,SRC-B0EC4E0F95AA,https://collections.penn.museum/collections/object/220281
IBI-9B0CE6A4F4DE,material,material,Ceramic; Ink,reported,SRC-B0EC4E0F95AA,https://collections.penn.museum/collections/object/220281
IBI-9B6BD36CC471,dating,dating,5th–6th century CE,reported,SRC-F20148C5DA92,lot 272
IBI-9B6BD36CC471,dating,dating,600–800 CE,reported,SRC-F20148C5DA92,lot 272
IBI-9B6BD36CC471,inscription_language,language,Judeo-Aramaic,reported,SRC-F20148C5DA92,lot 272
IBI-9B6BD36CC471,inscription_language,language,Aramaic or Aramaic-like patterns,reported,SRC-F20148C5DA92,lot 272
IBI-9B6BD36CC471,material,material,Pottery,reported,SRC-F20148C5DA92,lot 272
IBI-9B8F241403D7,condition,condition,fragmentary,reported,SRC-3A8095B6D794,index entry BM008A
IBI-9BB1E32FF0C7,current_location,location,Penn Museum,reported,SRC-5F479179CEBE,https://collections.penn.museum/collections/object/44308
IBI-9BB1E32FF0C7,material,material,Ceramic; Ink,reported,SRC-5F479179CEBE,https://collections.penn.museum/collections/object/44308
IBI-9BBDC3BD6086,current_location,location,Penn Museum,reported,SRC-AA8C3A1B02D4,https://collections.penn.museum/collections/object/170102
IBI-9BBDC3BD6086,material,material,Ceramic; Ink,reported,SRC-AA8C3A1B02D4,https://collections.penn.museum/collections/object/170102
IBI-9BC4FB520566,catalogue_language_codes,language,heb,reported,SRC-8098BF9389D6,MMS 997008712406005171
IBI-9BC4FB520566,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-8098BF9389D6,MMS 997008712406005171
IBI-9BC4FB520566,dating,dating,400–899 CE,reported,SRC-8098BF9389D6,MMS 997008712406005171
IBI-9BC4FB520566,dimensions,dimensions,Height 66 mm; source field ‘הקף’ 150 mm,reported,SRC-8098BF9389D6,MMS 997008712406005171
IBI-9BF942623298,biblical_quotations,biblical_intertexts,"[""Exod. 15.3"", ""Ps. 24.8"", ""Ps. 104.20"", ""Ps. 10.16"", ""Ps. 93.1"", ""Exod. 15.18""]",reported,SRC-73C44B143A9D,"p. 156, distribution table, JBA 03"
IBI-9BF942623298,current_or_reported_collection,location,The Schøyen Collection,reported,SRC-73C44B143A9D,"p. 156, distribution table, JBA 03"
IBI-9BF942623298,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 156, distribution table, JBA 03"
IBI-9C3EE339378D,client,client,Mahperoz son of Hindu,reported,SRC-790D28CDD890,object W_1851-1009-101
IBI-9C3EE339378D,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1851-1009-101
IBI-9C3EE339378D,current_location,location,The British Museum,reported,SRC-790D28CDD890,object W_1851-1009-101
IBI-9C3EE339378D,dating,dating,6thC–8thC,reported,SRC-790D28CDD890,object W_1851-1009-101
IBI-9C3EE339378D,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1851-1009-101
IBI-9C3EE339378D,dimensions,dimensions,Diameter 19.50 cm; depth 6.00 cm,reported,SRC-790D28CDD890,object W_1851-1009-101
IBI-9C3EE339378D,findspot,provenance,Found/Acquired: Babylon (historic - Iraq),reported,SRC-3D4B57D27A24,Related objects: 1851-1009-101
IBI-9C3EE339378D,findspot,provenance,Babylon; reportedly found in a tomb,reported,SRC-790D28CDD890,object W_1851-1009-101
IBI-9C3EE339378D,inscription_language,language,Aramaic,reported,SRC-790D28CDD890,object W_1851-1009-101
IBI-9C3EE339378D,material,material,pottery,reported,SRC-790D28CDD890,object W_1851-1009-101
IBI-9C3EE339378D,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1851-1009-101
IBI-9C3EE339378D,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1851-1009-101
IBI-9C4A68654295,current_location,location,Penn Museum,reported,SRC-ED9F1C93E14A,https://collections.penn.museum/collections/object/90763
IBI-9C4A68654295,material,material,Ceramic Ink,reported,SRC-ED9F1C93E14A,https://collections.penn.museum/collections/object/90763
IBI-9C59F4B49756,catalogue_language_codes,language,heb,reported,SRC-27402D8BE8BE,MMS 997008712405405171
IBI-9C59F4B49756,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-27402D8BE8BE,MMS 997008712405405171
IBI-9C59F4B49756,dating,dating,400–899 CE,reported,SRC-27402D8BE8BE,MMS 997008712405405171
IBI-9C59F4B49756,dimensions,dimensions,Height 96 mm; source field ‘הקף’ 100 mm,reported,SRC-27402D8BE8BE,MMS 997008712405405171
IBI-9C67725EA308,catalogue_language_codes,language,heb,reported,SRC-FC3EE21D1928,MMS 997008712547005171
IBI-9C67725EA308,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-FC3EE21D1928,MMS 997008712547005171
IBI-9C67725EA308,dating,dating,400–899 CE,reported,SRC-FC3EE21D1928,MMS 997008712547005171
IBI-9C67725EA308,dimensions,dimensions,Height 69 mm; source field ‘הקף’ 170 mm,reported,SRC-FC3EE21D1928,MMS 997008712547005171
IBI-9C7F41866630,catalogue_language_codes,language,heb,reported,SRC-134B12FB133A,MMS 997008712405605171
IBI-9C7F41866630,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-134B12FB133A,MMS 997008712405605171
IBI-9C7F41866630,dating,dating,400–899 CE,reported,SRC-134B12FB133A,MMS 997008712405605171
IBI-9C7F41866630,dimensions,dimensions,Height 78 mm; source field ‘הקף’ 193 mm,reported,SRC-134B12FB133A,MMS 997008712405605171
IBI-9CDD9096F957,biblical_quotation,biblical_intertexts,Zechariah 3:2,reported,SRC-C5AA2D8C1284,illustrated bowl transcription and translation; identified as M59 via Levene dissertation pp. 39–40
IBI-9CDD9096F957,client,client,Ardoi son of Kirkshidukh,certain,SRC-C5AA2D8C1284,illustrated bowl transcription and translation; identified as M59 via Levene dissertation pp. 39–40
IBI-9CDD9096F957,dimensions,dimensions,Diameter 16.5 cm; height 5.5 cm,reported,SRC-C5AA2D8C1284,illustrated bowl transcription and translation; identified as M59 via Levene dissertation pp. 39–40
IBI-9CDD9096F957,inscription_language,language,Jewish Babylonian Aramaic,certain,SRC-C5AA2D8C1284,illustrated bowl transcription and translation; identified as M59 via Levene dissertation pp. 39–40
IBI-9CDD9096F957,scribal_attribution,practitioner,Same scribe as MS 1929/16,reported,SRC-C5AA2D8C1284,illustrated bowl transcription and translation; identified as M59 via Levene dissertation pp. 39–40
IBI-9CDD9096F957,textual_parallel,parallels,"M50, AIT 9, AIT 32, AIT 33, MS 1927/5, MS 1927/39, and MS 1929/16",reported,SRC-C5AA2D8C1284,illustrated bowl transcription and translation; identified as M59 via Levene dissertation pp. 39–40
IBI-9D13CDD62235,current_location,location,Penn Museum,reported,SRC-A4A435A92C0E,https://collections.penn.museum/collections/object/140769
IBI-9D13CDD62235,material,material,Ceramic Ink,reported,SRC-A4A435A92C0E,https://collections.penn.museum/collections/object/140769
IBI-9D21947B0388,client_or_beneficiary,client,Kamkewi Hamadan,uncertain,SRC-F42955665921,printed p. 591
IBI-9D21947B0388,condition,condition,Defective or damaged; exact losses not quantified,reported,SRC-F42955665921,printed p. 590
IBI-9D21947B0388,dimensions,dimensions,Diameter 10 cm,reported,SRC-F42955665921,printed p. 590
IBI-9D21947B0388,findspot,provenance,"Susiana, from the French Dieulafoy mission excavations",reported,SRC-F42955665921,printed p. 590
IBI-9D49C1678C2B,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1925-1015-4
IBI-9D49C1678C2B,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1925-1015-4
IBI-9D49C1678C2B,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1925-1015-4
IBI-9D49C1678C2B,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1925-1015-4
IBI-9D6F9874FF25,current_location,location,Penn Museum,reported,SRC-F60F3515766A,https://collections.penn.museum/collections/object/311846
IBI-9D6F9874FF25,material,material,Ceramic,reported,SRC-F60F3515766A,https://collections.penn.museum/collections/object/311846
IBI-9D7CBB46A6A3,inscription_language,language,Mandaic,reported,SRC-72D809FB4249,text 078M; section pp. 103–146
IBI-9D8D10B24135,catalogue_language_codes,language,heb,reported,SRC-982E8721AEB0,MMS 997008712546705171
IBI-9D8D10B24135,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-982E8721AEB0,MMS 997008712546705171
IBI-9D8D10B24135,dating,dating,400–899 CE,reported,SRC-982E8721AEB0,MMS 997008712546705171
IBI-9D8D10B24135,dimensions,dimensions,Height 54 mm; source field ‘הקף’ 183 mm,reported,SRC-982E8721AEB0,MMS 997008712546705171
IBI-9D9670FD6A9E,current_location,location,Penn Museum,reported,SRC-2809A03C04F3,https://collections.penn.museum/collections/object/339970
IBI-9D9670FD6A9E,material,material,Ceramic; Ink,reported,SRC-2809A03C04F3,https://collections.penn.museum/collections/object/339970
IBI-9DCF4B5EF070,catalogue_language_codes,language,heb,reported,SRC-A5DC9FB9EBC5,MMS 997008712546305171
IBI-9DCF4B5EF070,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-A5DC9FB9EBC5,MMS 997008712546305171
IBI-9DCF4B5EF070,dating,dating,400–899 CE,reported,SRC-A5DC9FB9EBC5,MMS 997008712546305171
IBI-9DCF4B5EF070,dimensions,dimensions,Height 64 mm; source field ‘הקף’ 152 mm,reported,SRC-A5DC9FB9EBC5,MMS 997008712546305171
IBI-9DD46C157766,condition,condition,fragmentary,reported,SRC-3A8095B6D794,index entry BM056A
IBI-9DF7057095D2,condition,condition,fragmentary,reported,SRC-3A8095B6D794,index entry BM048A
IBI-9E37AB1B6312,client,client,Farruk son of Darayduk,reported,SRC-F1A8F3131394,object W_1881-0714-7
IBI-9E37AB1B6312,current_location,location,The British Museum,reported,SRC-F1A8F3131394,object W_1881-0714-7
IBI-9E37AB1B6312,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1881-0714-7
IBI-9E37AB1B6312,dating,dating,6thC–8thC,reported,SRC-F1A8F3131394,object W_1881-0714-7
IBI-9E37AB1B6312,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1881-0714-7
IBI-9E37AB1B6312,dimensions,dimensions,Diameter 16.30 cm; depth 5.80 cm,reported,SRC-F1A8F3131394,object W_1881-0714-7
IBI-9E37AB1B6312,findspot,provenance,Tell Ibrahim (Kutha),reported,SRC-F1A8F3131394,object W_1881-0714-7
IBI-9E37AB1B6312,findspot,provenance,Excavated/Findspot: Tell Ibrahim (Kutha),reported,SRC-3D4B57D27A24,Related objects: 1881-0714-7
IBI-9E37AB1B6312,inscription_language,language,Aramaic,reported,SRC-F1A8F3131394,object W_1881-0714-7
IBI-9E37AB1B6312,material,material,pottery,reported,SRC-F1A8F3131394,object W_1881-0714-7
IBI-9E37AB1B6312,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1881-0714-7
IBI-9E37AB1B6312,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1881-0714-7
IBI-9E632A3F0295,biblical_quotations,biblical_intertexts,"[""Deut. 10.17"", ""Neh. 9.32a""]",reported,SRC-73C44B143A9D,"p. 155, distribution table, M 102"
IBI-9E632A3F0295,current_or_reported_collection,location,Moussaieff Collection,reported,SRC-73C44B143A9D,"p. 155, distribution table, M 102"
IBI-9E632A3F0295,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 155, distribution table, M 102"
IBI-9E6B264AC989,current_location,location,Penn Museum,reported,SRC-855C75734A1F,https://collections.penn.museum/collections/object/157174
IBI-9E6B264AC989,material,material,Ceramic; Ink,reported,SRC-855C75734A1F,https://collections.penn.museum/collections/object/157174
IBI-9EBAA35D18D9,current_location,location,Penn Museum,reported,SRC-EAE1F2F2F522,https://collections.penn.museum/collections/object/283813
IBI-9EBAA35D18D9,material,material,Ceramic; Ink,reported,SRC-EAE1F2F2F522,https://collections.penn.museum/collections/object/283813
IBI-9F0C2BC5FBC8,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-31-r
IBI-9F0C2BC5FBC8,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-31-r
IBI-9F0C2BC5FBC8,findspot,provenance,Found/Acquired: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-31-r
IBI-9F0C2BC5FBC8,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-31-r
IBI-9F0C2BC5FBC8,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-31-r
IBI-9F61AE8BC0BA,current_location,location,Penn Museum,reported,SRC-DF63085B819C,https://collections.penn.museum/collections/object/144684
IBI-9F61AE8BC0BA,material,material,Ceramic Ink Bitumen,reported,SRC-DF63085B819C,https://collections.penn.museum/collections/object/144684
IBI-A0386665BAC2,catalogue_language_codes,language,heb,reported,SRC-B43A7E0B561D,MMS 997008712397205171
IBI-A0386665BAC2,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-B43A7E0B561D,MMS 997008712397205171
IBI-A0386665BAC2,dating,dating,400–899 CE,reported,SRC-B43A7E0B561D,MMS 997008712397205171
IBI-A0386665BAC2,dimensions,dimensions,Height 185 mm; source field ‘הקף’ 360 mm,reported,SRC-B43A7E0B561D,MMS 997008712397205171
IBI-A085AF4BECE1,dating,dating,600–800 CE,reported,SRC-FA220943A803,"lot 1200, object 3 of 3"
IBI-A085AF4BECE1,dimensions,dimensions,Group components reportedly 175–200 mm × 50–75 mm; individual assignment unavailable,reported,SRC-FA220943A803,"lot 1200, object 3 of 3"
IBI-A085AF4BECE1,inscription_language,language,Aramaic,reported,SRC-FA220943A803,"lot 1200, object 3 of 3"
IBI-A085AF4BECE1,material,material,Pottery,reported,SRC-FA220943A803,"lot 1200, object 3 of 3"
IBI-A085AF4BECE1,provenance,provenance,Private UK collection; purchased on the London art market in the 1980s,reported,SRC-FA220943A803,"lot 1200, object 3 of 3"
IBI-A08C17F9599F,script,script,Pseudo-script,reported,SRC-72D809FB4249,text 123Ps; section pp. 150–162
IBI-A0C31C78E234,script,script,Pseudo-script,reported,SRC-72D809FB4249,text 141Ps; section pp. 150–162
IBI-A11621D03F66,biblical_quotations,biblical_intertexts,"[""Exod. 3.15"", ""Isa. 40.31"", ""Isa. 60.11"", ""Gen. 27.28"", ""Ps. 121.7-8"", ""Zech. 3.2""]",reported,SRC-73C44B143A9D,"p. 157, distribution table, JBA 67"
IBI-A11621D03F66,current_or_reported_collection,location,The Schøyen Collection,reported,SRC-73C44B143A9D,"p. 157, distribution table, JBA 67"
IBI-A11621D03F66,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 157, distribution table, JBA 67"
IBI-A13F6AA8742B,condition,condition,fragmentary,reported,SRC-3A8095B6D794,index entry BM051A
IBI-A19B58EBBBA9,inscription_language,language,Aramaic,reported,SRC-72D809FB4249,text 031A; section pp. 43–102
IBI-A1AA3AE64B09,catalogue_language_codes,language,heb,reported,SRC-E8293C7C20BE,MMS 997008712398505171
IBI-A1AA3AE64B09,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-E8293C7C20BE,MMS 997008712398505171
IBI-A1AA3AE64B09,dating,dating,400–899 CE,reported,SRC-E8293C7C20BE,MMS 997008712398505171
IBI-A1AA3AE64B09,dimensions,dimensions,Height 80 mm; source field ‘הקף’ 174 mm,reported,SRC-E8293C7C20BE,MMS 997008712398505171
IBI-A2115A007A05,script,script,Pseudo-script,reported,SRC-72D809FB4249,text 124Ps; section pp. 150–162
IBI-A22328E17FE6,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1881-0714-2
IBI-A22328E17FE6,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1881-0714-2
IBI-A22328E17FE6,findspot,provenance,Excavated/Findspot: Tell Ibrahim (Kutha),reported,SRC-3D4B57D27A24,Related objects: 1881-0714-2
IBI-A22328E17FE6,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1881-0714-2
