identity_id,canonical_object_id,member_ids,display_name,record_status,member_count,source_count,appearance_count,completeness_score,content_completeness,reading_score
IDENT-BC3C5FF3A853,IBI-BC3C5FF3A853,"[""IBI-BC3C5FF3A853""]",NLI incantation bowl 49 (Ms. Heb. 9467.195),confirmed,1,1,1,4,0,0
IDENT-BC3CB609520C,IBI-BC3CB609520C,"[""IBI-BC3CB609520C""]",Apotropaic index MS2053/207,candidate,1,1,1,0,0,0
IDENT-BC873E943AF3,IBI-BC873E943AF3,"[""IBI-BC873E943AF3""]",British Museum 91779: incantation bowl,probable,1,1,1,3,0,0
IDENT-BC88C23D6F87,IBI-BC88C23D6F87,"[""IBI-BC88C23D6F87""]",Penn B2951: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-BCA2A671CAFF,IBI-BCA2A671CAFF,"[""IBI-BCA2A671CAFF""]",Iraq Museum IM 77781,confirmed,1,1,1,3,2,2
IDENT-BCD64F1C9C58,IBI-BCD64F1C9C58,"[""IBI-BCD64F1C9C58""]",Apotropaic index Gor3,candidate,1,1,1,0,0,0
IDENT-BCE14F6D4053,IBI-BCE14F6D4053,"[""IBI-BCE14F6D4053""]",Penn B6358: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-BCFC0A10CBD4,IBI-BCFC0A10CBD4,"[""IBI-BCFC0A10CBD4""]",NLI incantation bowl 112 (Ms. Heb. 9467.50),confirmed,1,1,1,4,0,0
IDENT-BD32172273E5,IBI-BD32172273E5,"[""IBI-BD32172273E5""]",British Museum 91774: incantation bowl,probable,1,1,1,3,0,0
IDENT-BE00F0EA837A,IBI-DEBC8A1B560A,"[""IBI-BE00F0EA837A"", ""IBI-DEBC8A1B560A""]",027A,probable,2,2,2,1,0,0
IDENT-BE1D28C0DC3E,IBI-BE1D28C0DC3E,"[""IBI-BE1D28C0DC3E""]",NLI incantation bowl 123 (Ms. Heb. 9467.95),confirmed,1,1,1,4,0,0
IDENT-BE34A956B4B8,IBI-BE34A956B4B8,"[""IBI-BE34A956B4B8""]",British Museum 117825: incantation bowl,probable,1,1,1,3,0,0
IDENT-BE8DC46BBAE7,IBI-BE8DC46BBAE7,"[""IBI-BE8DC46BBAE7""]",Apotropaic index IM71180,candidate,1,1,1,0,0,0
IDENT-BF211A4B72F7,IBI-BF211A4B72F7,"[""IBI-BF211A4B72F7"", ""IBI-EED72B72DD39""]",MS 2053/150,probable,2,2,2,2,1,1
IDENT-BF96C5EC6A0B,IBI-BF96C5EC6A0B,"[""IBI-BF96C5EC6A0B""]",NLI incantation bowl 145 (Ms. Heb. 9467.181),confirmed,1,1,1,4,0,0
IDENT-BFFEC04064FE,IBI-BFFEC04064FE,"[""IBI-BFFEC04064FE""]",Penn B2937: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-C009531055DF,IBI-C009531055DF,"[""IBI-C009531055DF""]",Schøyen MS 2053/262 (context citation),candidate,1,1,1,1,1,1
IDENT-C0284839BFB8,IBI-C0284839BFB8,"[""IBI-C0284839BFB8""]",TimeLine Auctions lot 1077 component 2 overpainted pseudo-script bowl,candidate,1,1,1,6,0,2
IDENT-C06FF61EAB69,IBI-C06FF61EAB69,"[""IBI-C06FF61EAB69""]",MS 2053/216,probable,1,1,1,2,1,1
IDENT-C0936EFE772B,IBI-C0936EFE772B,"[""IBI-C0936EFE772B""]",Berlin XI-t 5178,probable,1,1,1,2,2,2
IDENT-C0CEB7F095BD,IBI-C0CEB7F095BD,"[""IBI-C0CEB7F095BD""]",117ES,probable,1,1,1,1,0,0
IDENT-C13515C7CFCF,IBI-DC2AA7C32F36,"[""IBI-C13515C7CFCF"", ""IBI-DC2AA7C32F36""]",TimeLine Auctions 2026 lot 213,candidate,2,2,2,6,1,3
IDENT-C14FB1F238D2,IBI-C14FB1F238D2,"[""IBI-C14FB1F238D2""]",NLI incantation bowl 34 (Ms. Heb. 9467.134),confirmed,1,1,1,4,0,0
IDENT-C18767B3486E,IBI-C18767B3486E,"[""IBI-C18767B3486E""]",Apotropaic index Gor6,candidate,1,1,1,0,0,0
IDENT-C1AF6481C19A,IBI-C1AF6481C19A,"[""IBI-C1AF6481C19A""]",British Museum 91740: incantation bowl,probable,1,1,1,3,0,0
IDENT-C23526FF484B,IBI-C23526FF484B,"[""IBI-C23526FF484B""]",NLI incantation bowl 86 (Ms. Heb. 9467.164),confirmed,1,1,1,4,0,0
IDENT-C2E332F154A0,IBI-C2E332F154A0,"[""IBI-C2E332F154A0"", ""IBI-CE60AE62CE7E"", ""IBI-EA9A06E1E283""]",CBS 2926,probable,3,3,3,7,2,7
IDENT-C2FE0E6C16FE,IBI-C2FE0E6C16FE,"[""IBI-C2FE0E6C16FE""]",British Museum 136204: incantation bowl,probable,1,1,1,3,0,0
IDENT-C31D6B6016A8,IBI-C31D6B6016A8,"[""IBI-C31D6B6016A8""]",British Museum 91768: incantation bowl,probable,1,1,1,3,0,0
IDENT-C364057B0E9A,IBI-C364057B0E9A,"[""IBI-C364057B0E9A""]",NLI incantation bowl 196 (Ms. Heb. 9467.186),confirmed,1,1,1,4,0,0
IDENT-C37AC08EF228,IBI-C37AC08EF228,"[""IBI-C37AC08EF228""]","British Museum 1980,0415.31.p: incantation bowl",probable,1,1,1,3,0,0
IDENT-C3A694B7B3C5,IBI-C3A694B7B3C5,"[""IBI-C3A694B7B3C5""]",JBA 05,probable,1,1,1,2,1,1
IDENT-C3B7C297B162,IBI-C3B7C297B162,"[""IBI-C3B7C297B162""]",British Museum 91736: incantation bowl,probable,1,1,1,3,0,0
IDENT-C4639E9E190A,IBI-C50CABFE3DBA,"[""IBI-C4639E9E190A"", ""IBI-C50CABFE3DBA""]",004A,probable,2,2,2,1,1,0
IDENT-C478C77AFCC6,IBI-C478C77AFCC6,"[""IBI-C478C77AFCC6""]",British Museum BM 117877 Syriac bowl fragment,confirmed,1,1,1,7,2,6
IDENT-C489B8F60488,IBI-C489B8F60488,"[""IBI-C489B8F60488""]",128Ps,probable,1,1,1,1,0,0
IDENT-C48D5B52AB4E,IBI-C48D5B52AB4E,"[""IBI-C48D5B52AB4E""]",Schøyen MS 2053/275 (context citation),candidate,1,1,1,1,1,1
IDENT-C4BC7B9B2103,IBI-C4BC7B9B2103,"[""IBI-C4BC7B9B2103""]",Apotropaic index IM114982,candidate,1,1,1,0,0,0
IDENT-C4D30211498C,IBI-C4D30211498C,"[""IBI-C4D30211498C""]",IM 212103,probable,1,1,1,2,1,1
IDENT-C50A3FF109FA,IBI-C50A3FF109FA,"[""IBI-C50A3FF109FA""]",Christoph Bacher ref. 6412,probable,1,1,1,6,2,1
IDENT-C566A8D2270F,IBI-C566A8D2270F,"[""IBI-C566A8D2270F""]",British Museum Rm-III.32: incantation bowl,probable,1,1,1,3,0,0
IDENT-C58457DA1C26,IBI-C58457DA1C26,"[""IBI-C58457DA1C26""]",NLI incantation bowl 173 (Ms. Heb. 9467.93),confirmed,1,1,1,4,0,0
IDENT-C58FA9F0D778,IBI-C58FA9F0D778,"[""IBI-C58FA9F0D778""]",NLI incantation bowl 146 (Ms. Heb. 9467.185),confirmed,1,1,1,4,0,0
IDENT-C5FDEE0C9BAA,IBI-C5FDEE0C9BAA,"[""IBI-C5FDEE0C9BAA""]",British Museum 102983: incantation bowl,probable,1,1,1,3,0,0
IDENT-C637C068095A,IBI-C637C068095A,"[""IBI-C637C068095A""]",NLI incantation bowl 148 (Ms. Heb. 9467.193),confirmed,1,1,1,4,0,0
IDENT-C6413BF444D0,IBI-DF04AC9DDBFB,"[""IBI-C6413BF444D0"", ""IBI-C7EBF3D2A4C3"", ""IBI-DF04AC9DDBFB""]",CBS 16090,probable,3,3,3,6,2,2
IDENT-C64F25E8FE6E,IBI-C64F25E8FE6E,"[""IBI-C64F25E8FE6E""]",080M,probable,1,1,1,1,0,0
IDENT-C66B96611012,IBI-C66B96611012,"[""IBI-C66B96611012""]",142Ps,probable,1,1,1,1,0,0
IDENT-C6C8937ACF81,IBI-C6C8937ACF81,"[""IBI-C6C8937ACF81""]",Penn B8837: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-C73FC32015BC,IBI-C73FC32015BC,"[""IBI-C73FC32015BC""]",M45,probable,1,1,1,3,2,2
IDENT-C7402DE65953,IBI-C7402DE65953,"[""IBI-C7402DE65953""]",Schøyen MS 2053/195 (context citation),candidate,1,1,1,1,1,1
IDENT-C781F00363AA,IBI-C781F00363AA,"[""IBI-C781F00363AA""]",Penn B16029: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-C7A7DEBCC1FE,IBI-C7A7DEBCC1FE,"[""IBI-C7A7DEBCC1FE""]",Penn B2949: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-C8B0B8A4E26E,IBI-C8B0B8A4E26E,"[""IBI-C8B0B8A4E26E""]",Schwab 1891: 592,probable,1,1,1,1,1,1
IDENT-C8B395024F41,IBI-C8B395024F41,"[""IBI-C8B395024F41""]",LMU incantation bowl project component 2,candidate,1,1,1,3,0,0
IDENT-C8BAC4677D5B,IBI-C8BAC4677D5B,"[""IBI-C8BAC4677D5B""]",Hixenbaugh inventory 8324 Aramaic bowl,candidate,1,1,1,5,1,3
IDENT-C949656D3227,IBI-C949656D3227,"[""IBI-C949656D3227""]",Penn B16026: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-C9C76391BEAB,IBI-C9C76391BEAB,"[""IBI-C9C76391BEAB""]",British Museum 117884: incantation bowl,probable,1,1,1,3,0,0
IDENT-C9CBD8EB2190,IBI-FD3729E6B891,"[""IBI-C9CBD8EB2190"", ""IBI-FD3729E6B891""]",BM 135563,probable,2,2,2,2,2,2
IDENT-CAA61F73F4A4,IBI-CAA61F73F4A4,"[""IBI-CAA61F73F4A4""]",NLI incantation bowl 57 (Ms. Heb. 9467.48),confirmed,1,1,1,4,0,0
IDENT-CABF45C2E51C,IBI-CABF45C2E51C,"[""IBI-CABF45C2E51C""]",Penn B16081: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-CB14A813E4B6,IBI-CB14A813E4B6,"[""IBI-CB14A813E4B6""]",Penn B8828: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-CB1D9D72E7BD,IBI-CB1D9D72E7BD,"[""IBI-CB1D9D72E7BD""]",Apotropaic index SD12,candidate,1,1,1,0,0,0
IDENT-CBB3B78774C0,IBI-CBB3B78774C0,"[""IBI-CBB3B78774C0""]",NLI incantation bowl 154 (Ms. Heb. 9467.16),confirmed,1,1,1,4,0,0
IDENT-CC392D32764E,IBI-CC392D32764E,"[""IBI-CC392D32764E""]",M 155,probable,1,1,1,2,1,1
IDENT-CCDFB03C1B86,IBI-CCDFB03C1B86,"[""IBI-CCDFB03C1B86""]",Apotropaic index MSFB15,candidate,1,1,1,0,0,0
IDENT-CD3CA4C7B203,IBI-CD3CA4C7B203,"[""IBI-CD3CA4C7B203""]",Isbell 50,probable,1,1,1,1,1,1
IDENT-CD3E2F90BE86,IBI-CD3E2F90BE86,"[""IBI-CD3E2F90BE86""]",Apotropaic index MS2053/164,candidate,1,1,1,0,0,0
IDENT-CDB8A4D4C424,IBI-CDB8A4D4C424,"[""IBI-CDB8A4D4C424""]",Penn B16025: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-CDCC7E23EA8D,IBI-CDCC7E23EA8D,"[""IBI-CDCC7E23EA8D""]",T 27987,probable,1,1,1,1,1,1
IDENT-CE40E1962442,IBI-CE40E1962442,"[""IBI-CE40E1962442""]",BLMJ 0070,probable,1,1,1,3,0,0
IDENT-CE55DA25E681,IBI-CE55DA25E681,"[""IBI-CE55DA25E681""]",Apollo catalogue 10068 lot 273 component 4,candidate,1,1,1,3,0,0
IDENT-CE59A50C7510,IBI-CE59A50C7510,"[""IBI-CE59A50C7510""]",NLI incantation bowl 180 (Ms. Heb. 9467.121),confirmed,1,1,1,4,0,0
IDENT-CE5BA931384D,IBI-CE5BA931384D,"[""IBI-CE5BA931384D"", ""IBI-ECB69FB91460""]",057A,probable,2,2,2,1,1,0
IDENT-CE71062156DD,IBI-CE71062156DD,"[""IBI-CE71062156DD""]",Penn B2915: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-CE7F7986BF7F,IBI-CE7F7986BF7F,"[""IBI-CE7F7986BF7F""]",NLI incantation bowl 89 (Ms. Heb. 9467.176),confirmed,1,1,1,4,0,0
IDENT-CEC9D1941144,IBI-CEC9D1941144,"[""IBI-CEC9D1941144""]",British Museum 117873: incantation bowl,probable,1,1,1,3,0,0
IDENT-CEEF8D572150,IBI-CEEF8D572150,"[""IBI-CEEF8D572150""]",NLI incantation bowl 96 (Ms. Heb. 9467.204),confirmed,1,1,1,4,0,0
IDENT-CF2E762AEBC7,IBI-CF2E762AEBC7,"[""IBI-CF2E762AEBC7""]","British Museum 1980,0415.31.m: incantation bowl",probable,1,1,1,3,0,0
IDENT-CF443CC232B9,IBI-CF443CC232B9,"[""IBI-CF443CC232B9""]",Met 32.150.89: Incantation bowl with Mandaic inscription,probable,1,1,1,7,0,2
IDENT-CF57D0BC40F5,IBI-CF57D0BC40F5,"[""IBI-CF57D0BC40F5""]",NLI incantation bowl 122 (Ms. Heb. 9467.91),confirmed,1,1,1,4,0,0
IDENT-CFA7B8B35672,IBI-CFA7B8B35672,"[""IBI-CFA7B8B35672""]",Schøyen MS 2053/246 (context citation),candidate,1,1,1,1,1,1
IDENT-CFB0EFC807F9,IBI-CFB0EFC807F9,"[""IBI-CFB0EFC807F9""]",Penn B2984: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-CFBE7C2A87F5,IBI-CFBE7C2A87F5,"[""IBI-CFBE7C2A87F5""]",NLI incantation bowl 44 (Ms. Heb. 9467.175),confirmed,1,1,1,4,0,0
IDENT-CFC719B959A4,IBI-CFC719B959A4,"[""IBI-CFC719B959A4""]",NLI incantation bowl 111 (Ms. Heb. 9467.46),confirmed,1,1,1,4,0,0
IDENT-D026063426EF,IBI-D026063426EF,"[""IBI-D026063426EF""]",Penn B2917: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-D051C726E32B,IBI-D051C726E32B,"[""IBI-D051C726E32B""]",Penn B16093: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-D0A629AC03EA,IBI-D0A629AC03EA,"[""IBI-D0A629AC03EA""]",Apotropaic index MS2053/251,candidate,1,1,1,0,0,0
IDENT-D0A6CF48B471,IBI-D0A6CF48B471,"[""IBI-D0A6CF48B471""]",NLI incantation bowl 186 (Ms. Heb. 9467.145),confirmed,1,1,1,4,0,0
IDENT-D0F8CD2771DB,IBI-D0F8CD2771DB,"[""IBI-D0F8CD2771DB""]",CBS 85-48-899,probable,1,1,1,3,0,0
IDENT-D1418E448B16,IBI-D598DA57FA0E,"[""IBI-D1418E448B16"", ""IBI-D598DA57FA0E""]",033A,probable,2,2,2,1,0,0
IDENT-D227A0BAF003,IBI-D227A0BAF003,"[""IBI-D227A0BAF003""]",NLI incantation bowl 87 (Ms. Heb. 9467.168),confirmed,1,1,1,4,0,0
IDENT-D2691E26D2CB,IBI-D2691E26D2CB,"[""IBI-D2691E26D2CB""]",095M,probable,1,1,1,1,0,0
IDENT-D295E71EB908,IBI-D295E71EB908,"[""IBI-D295E71EB908""]",Apotropaic index MS1927/29,candidate,1,1,1,0,0,0
IDENT-D2C708F2AA14,IBI-D2C708F2AA14,"[""IBI-D2C708F2AA14""]",Hilprecht Collection HS 3045,confirmed,1,1,1,4,0,0
IDENT-D2D12615DAA7,IBI-D2D12615DAA7,"[""IBI-D2D12615DAA7""]",VA 2484,probable,1,1,1,2,1,1
IDENT-D2E1F77128E9,IBI-D2E1F77128E9,"[""IBI-D2E1F77128E9""]",NLI Klagsbald donation component 6,candidate,1,1,1,2,0,0
IDENT-D38B14B711EA,IBI-D38B14B711EA,"[""IBI-D38B14B711EA""]",Apotropaic index Mous107,candidate,1,1,1,0,0,0
IDENT-D4744BD1B068,IBI-D4744BD1B068,"[""IBI-D4744BD1B068""]",Penn B6367: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-D4BAB956C0CD,IBI-D4BAB956C0CD,"[""IBI-D4BAB956C0CD""]",Penn B6354: Hebrew Bowl Sherd,candidate,1,1,1,3,0,2
IDENT-D4E7693AE9F1,IBI-D4E7693AE9F1,"[""IBI-D4E7693AE9F1""]",Apotropaic index IM49972,candidate,1,1,1,0,0,0
IDENT-D4F9E3F0300B,IBI-D4F9E3F0300B,"[""IBI-D4F9E3F0300B""]",Apotropaic index Gor4,candidate,1,1,1,0,0,0
IDENT-D50BC9F2D496,IBI-D50BC9F2D496,"[""IBI-D50BC9F2D496""]",British Museum 116372: incantation bowl,probable,1,1,1,3,0,0
IDENT-D5AB689EABA8,IBI-D5AB689EABA8,"[""IBI-D5AB689EABA8"", ""IBI-F06701DB64E4"", ""IBI-F919AA6121E3""]",British Museum 91727: incantation bowl,probable,3,4,4,6,1,1
IDENT-D5C2461A24E6,IBI-D5C2461A24E6,"[""IBI-D5C2461A24E6""]",NLI incantation bowl 141 (Ms. Heb. 9467.165),confirmed,1,1,1,4,0,0
IDENT-D6271EA68AE7,IBI-D6271EA68AE7,"[""IBI-D6271EA68AE7""]",Penn B9014: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-D6403DD4D0A2,IBI-D6403DD4D0A2,"[""IBI-D6403DD4D0A2""]",Apotropaic index MS2053/214,candidate,1,1,1,0,0,0
IDENT-D6B6F227C0B8,IBI-D6B6F227C0B8,"[""IBI-D6B6F227C0B8""]",Apollo 2026-06-21 lot 1200 component 2,candidate,1,1,1,5,0,0
IDENT-D6C5979E4F6F,IBI-D6C5979E4F6F,"[""IBI-D6C5979E4F6F""]",Penn B16034: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-D6CC347287A4,IBI-D6CC347287A4,"[""IBI-D6CC347287A4""]",VA 3383,probable,1,1,1,3,0,0
IDENT-D6F3F56881F3,IBI-D6F3F56881F3,"[""IBI-D6F3F56881F3""]",NLI incantation bowl 197 (Ms. Heb. 9467.190),confirmed,1,1,1,4,0,0
IDENT-D70867D160AF,IBI-D70867D160AF,"[""IBI-D70867D160AF""]",NLI incantation bowl 181 (Ms. Heb. 9467.125),confirmed,1,1,1,4,0,0
IDENT-D7459063D2FE,IBI-D7459063D2FE,"[""IBI-D7459063D2FE""]",084M,probable,1,1,1,1,0,0
IDENT-D7DBEFF71013,IBI-D7DBEFF71013,"[""IBI-D7DBEFF71013""]",British Museum 117828: incantation bowl,probable,1,1,1,3,0,0
IDENT-D8649CBC536D,IBI-FCB1031090E2,"[""IBI-D8649CBC536D"", ""IBI-D94C8C12F3AD"", ""IBI-FCB1031090E2""]",British Museum 91745: incantation bowl,probable,3,4,4,6,1,1
IDENT-D8AEF8DE70E8,IBI-D8AEF8DE70E8,"[""IBI-D8AEF8DE70E8""]",Apotropaic index CAIB72,candidate,1,1,1,0,0,0
IDENT-D97F4DC17DD3,IBI-D97F4DC17DD3,"[""IBI-D97F4DC17DD3""]",Ford/Ten-Ami 2012,probable,1,1,1,1,1,1
IDENT-D9E94A290BE6,IBI-D9E94A290BE6,"[""IBI-D9E94A290BE6""]",British Museum 108820: incantation bowl,probable,1,1,1,3,0,0
IDENT-D9E9C4FD2C24,IBI-D9E9C4FD2C24,"[""IBI-D9E9C4FD2C24""]",Hilprecht Collection HS 3044,confirmed,1,1,1,4,0,0
IDENT-DAA9CA20E17D,IBI-DAA9CA20E17D,"[""IBI-DAA9CA20E17D""]",104M,probable,1,1,1,1,0,0
IDENT-DABD44C9BD10,IBI-DABD44C9BD10,"[""IBI-DABD44C9BD10""]",British Museum 103360: incantation bowl; lid,probable,1,1,1,3,0,0
IDENT-DAF65A02CE3D,IBI-DAF65A02CE3D,"[""IBI-DAF65A02CE3D""]",Apotropaic index Ellis3,candidate,1,1,1,0,0,0
IDENT-DB6683F21ED5,IBI-DB6683F21ED5,"[""IBI-DB6683F21ED5"", ""IBI-E27F43D96092""]",Yale Babylonian Collection YBC 2359,confirmed,2,2,2,5,1,0
IDENT-DB780150F56E,IBI-DC6868391777,"[""IBI-DB780150F56E"", ""IBI-DC6868391777""]",Schøyen MS 2053/13 (context citation),candidate,2,2,2,1,1,1
IDENT-DC2AF9B46657,IBI-DC2AF9B46657,"[""IBI-DC2AF9B46657""]",Schøyen MS 2053/56 (context citation),candidate,1,1,1,1,1,1
IDENT-DC4CC92ABDB9,IBI-DC4CC92ABDB9,"[""IBI-DC4CC92ABDB9""]",British Museum 113187: incantation bowl,probable,1,1,1,3,0,0
IDENT-DC69D2C0C3B3,IBI-DC69D2C0C3B3,"[""IBI-DC69D2C0C3B3""]",BM 91718,probable,1,1,1,3,0,0
IDENT-DCA253EBA01A,IBI-DCA253EBA01A,"[""IBI-DCA253EBA01A""]",Nippur Excavations 10,probable,1,1,1,2,0,0
IDENT-DCB180CAB0CD,IBI-DCB180CAB0CD,"[""IBI-DCB180CAB0CD""]",InscriptiFact dataset 15259844,candidate,1,1,1,4,0,0
IDENT-DD170995141F,IBI-DD170995141F,"[""IBI-DD170995141F""]",Ostracon / Trocadero item 1495910,candidate,1,1,1,6,2,3
IDENT-DD2809A820A3,IBI-DD2809A820A3,"[""IBI-DD2809A820A3""]",Apotropaic index MS2053/250,candidate,1,2,2,0,2,0
IDENT-DD4107304D3A,IBI-DD4107304D3A,"[""IBI-DD4107304D3A""]",British Museum 91744: incantation bowl,probable,1,1,1,3,0,0
IDENT-DD441C1D4C62,IBI-DD441C1D4C62,"[""IBI-DD441C1D4C62""]",British Museum 91737: incantation bowl,probable,1,1,1,3,0,0
IDENT-DD8AA3CB0C93,IBI-DD8AA3CB0C93,"[""IBI-DD8AA3CB0C93""]",NLI Klagsbald donation component 7,candidate,1,1,1,2,0,0
IDENT-DE1788B94612,IBI-DE1788B94612,"[""IBI-DE1788B94612""]",Apotropaic index MS2053/242,candidate,1,1,1,0,0,0
IDENT-DE76B61B6C76,IBI-DE76B61B6C76,"[""IBI-DE76B61B6C76""]",MS 2053/130,probable,1,1,1,2,1,1
IDENT-DE794FBC9282,IBI-DE794FBC9282,"[""IBI-DE794FBC9282""]",NLI incantation bowl 144 (Ms. Heb. 9467.177),confirmed,1,1,1,4,0,0
IDENT-DF0DD1DEA8B0,IBI-DF0DD1DEA8B0,"[""IBI-DF0DD1DEA8B0""]",Penn B13191: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-DF5CD82C866D,IBI-DF5CD82C866D,"[""IBI-DF5CD82C866D""]",Schøyen MS 1928/14 (context citation),candidate,1,1,1,1,1,1
IDENT-E0372BE85045,IBI-E0372BE85045,"[""IBI-E0372BE85045""]",Apotropaic index Mous117,candidate,1,1,1,0,0,0
IDENT-E088FE342AE5,IBI-E088FE342AE5,"[""IBI-E088FE342AE5""]",Freeman's/Hindman 2022 lot 24 Breisblatt bowl,candidate,1,1,1,5,0,2
IDENT-E08DF7A05D36,IBI-E08DF7A05D36,"[""IBI-E08DF7A05D36""]",Penn B2965A: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-E1144204BA40,IBI-E1144204BA40,"[""IBI-E1144204BA40""]",Penn B2957: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-E17277F38148,IBI-E17277F38148,"[""IBI-E17277F38148""]",Apotropaic index Mous59,candidate,1,1,1,0,0,0
IDENT-E17B1F186F59,IBI-E17B1F186F59,"[""IBI-E17B1F186F59""]",Apotropaic index CAIB69,candidate,1,1,1,0,0,0
IDENT-E18000741DAB,IBI-E18000741DAB,"[""IBI-E18000741DAB""]",HS 3030,probable,1,1,1,2,1,1
IDENT-E1A342BA217A,IBI-E1A342BA217A,"[""IBI-E1A342BA217A""]",NLI incantation bowl 105 (Ms. Heb. 9467.18),confirmed,1,1,1,4,0,0
IDENT-E1D0E790302A,IBI-E1D0E790302A,"[""IBI-E1D0E790302A""]",Apotropaic index Mous102,candidate,1,1,1,0,0,0
IDENT-E20EB1F7EAB4,IBI-E20EB1F7EAB4,"[""IBI-E20EB1F7EAB4""]",MAU 2464,probable,1,1,1,2,0,0
IDENT-E2176E40ECE2,IBI-E2176E40ECE2,"[""IBI-E2176E40ECE2""]",Schøyen MS 2053/52 (context citation),candidate,1,1,1,1,1,1
IDENT-E23B46226CD2,IBI-E23B46226CD2,"[""IBI-E23B46226CD2""]",Apollo catalogue 10068 lot 270 component 3,candidate,1,1,1,3,0,0
IDENT-E24EF470E162,IBI-E24EF470E162,"[""IBI-E24EF470E162""]",Bonhams bonham10350 lot 58 bowl,candidate,1,1,1,5,1,1
IDENT-E2C3AD20FE3B,IBI-E2C3AD20FE3B,"[""IBI-E2C3AD20FE3B""]",Apotropaic index MS1927/16,candidate,1,1,1,0,0,0
IDENT-E2FD8C520106,IBI-E2FD8C520106,"[""IBI-E2FD8C520106""]",Schøyen MS 2053/182 (context citation),candidate,1,1,1,1,1,1
IDENT-E3268823DA64,IBI-E3268823DA64,"[""IBI-E3268823DA64""]",Penn B2969A: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-E3B2B21257C2,IBI-E3B2B21257C2,"[""IBI-E3B2B21257C2""]",125Ps,probable,1,1,1,1,0,0
IDENT-E3F8EB732ACD,IBI-E3F8EB732ACD,"[""IBI-E3F8EB732ACD""]",NLI incantation bowl 91 (Ms. Heb. 9467.184),confirmed,1,1,1,4,0,0
IDENT-E44584B3B490,IBI-E44584B3B490,"[""IBI-E44584B3B490""]",Penn B16001: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-E494B531A0F1,IBI-E494B531A0F1,"[""IBI-E494B531A0F1""]",Apollo catalogue 10068 lot 273 component 5,candidate,1,1,1,3,0,0
IDENT-E4F58D851CFF,IBI-E4F58D851CFF,"[""IBI-E4F58D851CFF""]",Penn B2729: Ostracon,candidate,1,1,1,3,0,2
IDENT-E501E80DA715,IBI-E501E80DA715,"[""IBI-E501E80DA715""]",JBA 104,probable,1,1,1,2,1,1
IDENT-E50FA737EDB0,IBI-E50FA737EDB0,"[""IBI-E50FA737EDB0""]",M 1,probable,1,1,1,2,1,1
IDENT-E5149EBE4E1A,IBI-E5149EBE4E1A,"[""IBI-E5149EBE4E1A""]",Apotropaic index MS2053/89,candidate,1,2,2,0,2,0
IDENT-E562B6AEEFAF,IBI-E562B6AEEFAF,"[""IBI-E562B6AEEFAF""]",British Museum 127398: incantation bowl,probable,1,1,1,3,0,0
IDENT-E5775846E3D3,IBI-E5775846E3D3,"[""IBI-E5775846E3D3""]",Apotropaic index Mous121,candidate,1,1,1,0,0,0
IDENT-E5A7736DE977,IBI-E5A7736DE977,"[""IBI-E5A7736DE977""]",British Museum 135438: incantation bowl,probable,1,1,1,3,0,0
IDENT-E5D486121C82,IBI-E5D486121C82,"[""IBI-E5D486121C82""]",Penn B316: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-E5EEB5C82284,IBI-E5EEB5C82284,"[""IBI-E5EEB5C82284""]",Schøyen MS 2053/80 (context citation),candidate,1,1,1,1,1,1
IDENT-E6466DF808EF,IBI-E6466DF808EF,"[""IBI-E6466DF808EF""]",Penn B9017: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-E69AB24A0E1B,IBI-E69AB24A0E1B,"[""IBI-E69AB24A0E1B"", ""IBI-F660717BBCBB""]",British Museum 91769: incantation bowl,probable,2,3,3,6,2,1
IDENT-E7665D140173,IBI-E7665D140173,"[""IBI-E7665D140173""]",NLI incantation bowl 158 (Ms. Heb. 9467.34),confirmed,1,1,1,4,0,0
IDENT-E775936CD191,IBI-E775936CD191,"[""IBI-E775936CD191""]",Moussaieff 11 (A/2),probable,1,1,1,2,1,1
